BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,StateCode2,NetworkName,NetworkId,NetworkURL,RowNumber,MarketCoverage,DentalOnlyPlan
2014,WI,81335,HIOS,7,2013-10-15 07:27:56,81335,WI,EHB Enhanced Dental Plan (High),WIN002,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_WI&planType=DPPO&networkID=2,14,,
2014,WI,81335,HIOS,7,2013-10-15 07:27:56,81335,WI,Family Basic Dental Plan (Low),WIN003,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_WI&planType=DPPO&networkID=2,15,,
2014,SD,31195,SERFF,2,2013-09-19 10:34:04,31195,SD,Sanford Health Plan South Dakota Network,SDN001,https://www.viiad.com/shp/provider_search_main.asp,13,Individual,No
2014,SD,60536,SERFF,4,2013-09-16 08:58:26,60536,SD,Avera Health Plans,SDN001,www.Avera.org/ProviderDirectory,13,SHOP (Small Group),No
2014,SD,60536,SERFF,4,2013-09-16 08:58:26,60536,SD,Avera Health Plans,SDN001,www.Avera.org/ProviderDirectory,13,Individual,No
2014,SD,61214,SERFF,6,2014-01-24 09:49:15,61214,SD,DenteMax,SDN001,http://www2.dentemax.com/,13,SHOP (Small Group),Yes
2014,SD,61214,SERFF,6,2014-01-24 09:49:15,61214,SD,DenteMax,SDN001,http://www2.dentemax.com/,13,Individual,Yes
2014,SD,62210,SERFF,8,2014-06-23 15:22:56,62210,SD,DAKOTACARE,SDN001,http://www.dakotacare.com/locateourproviders/providerdirectory/,13,Individual,No
2014,SD,62210,SERFF,8,2014-06-23 15:22:56,62210,SD,DAKOTACARE,SDN001,http://www.dakotacare.com/locateourproviders/providerdirectory/,13,SHOP (Small Group),No
2014,SD,80261,SERFF,1,2013-08-01 21:15:43,80261,SD,Lincoln Dental Connect,SDN001,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),Yes
2014,SD,80608,SERFF,3,2013-09-16 08:58:26,80608,SD,DentalGuard Preferred,SDN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
2014,UT,14948,SERFF,3,2013-10-15 10:04:03,14948,UT,DeltaCare USA DHMO,UTN001,http://www.deltadentalins.com/find-a-dentist/,13,SHOP (Small Group),Yes
2014,UT,14948,SERFF,3,2013-10-15 10:04:03,14948,UT,DeltaCare USA DHMO,UTN001,http://www.deltadentalins.com/find-a-dentist/,13,Individual,Yes
2014,UT,18167,SERFF,5,2014-07-30 17:22:07,18167,UT,Molina Healthcare of Utah,UTN001,http://www.molinahealthcare.com/providersearch,13,Individual,No
2014,UT,27619,SERFF,7,2014-01-24 09:49:15,27619,UT,Arches Horizon Network,UTN001,http://www.archeshealth.org/providernetwork,13,Individual,No
2014,UT,27619,SERFF,7,2014-01-24 09:49:15,27619,UT,Arches Horizon Network,UTN001,http://www.archeshealth.org/providernetwork,13,SHOP (Small Group),No
2014,UT,34541,SERFF,3,2014-01-14 14:20:21,34541,UT,Exchange Network,UTN001,www.bridgespanhealth.com,13,Individual,No
2014,UT,38927,SERFF,7,2013-10-16 19:58:29,38927,UT,Altius Peak Preference Network,UTN001,http://ut.coventryproviders.com,13,Individual,No
2014,UT,38927,SERFF,7,2013-10-16 19:58:29,38927,UT,Altius Network,UTN002,http://ut.coventryproviders.com,14,Individual,No
2014,UT,40335,SERFF,2,2013-10-15 10:04:03,40335,UT,Premier,UTN001,emihealth.com,13,Individual,Yes
2014,UT,40335,SERFF,2,2013-10-15 10:04:03,40335,UT,Advantage,UTN002,emihealth.com,14,Individual,Yes
2014,UT,42757,SERFF,6,2014-01-22 11:51:12,42757,UT,DenteMax,UTN001,http://www2.dentemax.com/,13,Individual,Yes
2014,UT,46958,SERFF,4,2014-01-22 11:51:12,46958,UT,Humana Dental PPO/Traditional Preferred,UTN001,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,13,Individual,Yes
2014,UT,56764,SERFF,2,2013-09-02 14:52:56,56764,UT,Salt Lake City HMOx,UTN001,http://pfp.humana.com/Pfp/PfpMain.aspx?cust=1059&pfpkey=820,13,Individual,No
2014,UT,68781,SERFF,3,2013-09-16 08:58:26,68781,UT,Fundamental,UTN001,selecthealth.org/findaprovider,13,Individual,Yes
2014,UT,68781,SERFF,6,2014-03-18 09:48:59,68781,UT,Select Care,UTN001,http://intermountainhealthcare.org/providers/index.html?brand=sh,13,Individual,No
2014,UT,68781,SERFF,6,2014-03-18 09:48:59,68781,UT,Select Med,UTN002,http://intermountainhealthcare.org/providers/index.html?brand=sh,14,Individual,No
2014,UT,68781,SERFF,3,2013-09-16 08:58:26,68781,UT,Prime,UTN002,selecthealth.org/findaprovider,14,Individual,Yes
2014,UT,68781,SERFF,6,2014-03-18 09:48:59,68781,UT,Select Value,UTN003,http://intermountainhealthcare.org/providers/index.html?brand=sh,15,Individual,No
2014,UT,68781,SERFF,3,2013-09-16 08:58:26,68781,UT,Classic,UTN003,selecthealth.org/findaprovider,15,Individual,Yes
2014,UT,68781,SERFF,6,2014-03-18 09:48:59,68781,UT,Fundamental,UTN004,selecthealth.org/findaprovider,16,Individual,Yes
2014,UT,68781,SERFF,6,2014-03-18 09:48:59,68781,UT,Prime,UTN005,selecthealth.org/findaprovider,17,Individual,Yes
2014,UT,68781,SERFF,6,2014-03-18 09:48:59,68781,UT,Classic,UTN006,selecthealth.org/findaprovider,18,Individual,Yes
2014,UT,68809,SERFF,3,2013-09-17 21:55:00,68809,UT,Premier Access Dental,UTN001,www.premierlife.com/providersearch,13,Individual,Yes
2014,UT,71246,SERFF,3,2013-10-15 10:04:03,71246,UT,Delta Dental PPO,UTN001,http://www.deltadentalins.com/find-a-dentist/,13,Individual,Yes
2014,VA,10207,SERFF,9,2014-01-22 11:51:12,10207,VA,CareFirst BlueChoice,VAN001,https://member.carefirst.com/wps/portal/Member/public/findaprovider,13,Individual,No
2014,VA,10207,SERFF,9,2014-01-22 11:51:12,10207,VA,CareFirst BlueChoice,VAN001,https://member.carefirst.com/wps/portal/Member/public/findaprovider,13,SHOP (Small Group),No
2014,VA,12028,SERFF,4,2013-09-19 10:34:04,12028,VA,QHP PPO_OAMC_I H Virginia,VAN001,http://www.innovation-health.com/individual-families/exchange,13,Individual,No
2014,VA,13756,SERFF,5,2014-01-22 11:51:12,13756,VA,Advantage Plus,VAN001,https://secure.ucci.com/tp2fad/?network=074,13,SHOP (Small Group),Yes
2014,VA,13756,SERFF,5,2014-01-22 11:51:12,13756,VA,Advantage Plus,VAN001,https://secure.ucci.com/tp2fad/?network=074,13,Individual,Yes
2014,VA,16064,SERFF,6,2014-06-23 15:22:56,16064,VA,Dental Prime,VAN001,www.anthem.com,13,SHOP (Small Group),Yes
2014,VA,16064,SERFF,6,2014-06-23 15:22:56,16064,VA,Dental Prime,VAN001,www.anthem.com,13,Individual,Yes
2014,VA,20507,SERFF,7,2014-03-13 08:40:27,20507,VA,Optima Health Plan,VAN001,http://optimahealth.prismisp.com,13,Individual,No
2014,VA,20507,SERFF,7,2014-03-13 08:40:27,20507,VA,Optima Health Plan,VAN001,http://optimahealth.prismisp.com,13,SHOP (Small Group),No
2014,VA,24832,SERFF,1,2013-08-01 21:15:43,24832,VA,Renaissance Dental,VAN001,www.renaissancedental.com/Find-a-Dentist,13,Individual,Yes
2014,VA,24832,SERFF,1,2013-08-01 21:15:43,24832,VA,Renaissance Dental,VAN001,www.renaissancedental.com/Find-a-Dentist,13,SHOP (Small Group),Yes
2014,VA,24832,SERFF,1,2013-08-01 21:15:43,24832,VA,Delta Dental,VAN002,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,Individual,Yes
2014,VA,31319,SERFF,1,2013-08-01 21:15:43,31319,VA,Delta Dental Premier,VAN001,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B01,13,Individual,Yes
2014,VA,31319,SERFF,1,2013-08-01 21:15:43,31319,VA,Delta Dental Premier,VAN001,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B01,13,SHOP (Small Group),Yes
2014,VA,38234,SERFF,5,2014-01-17 15:54:39,38234,VA,QHP PPO_OAMC_Virginia,VAN001,http://www.aetna.com/individuals-families-health-insurance/buy-insurance/exchange/va.html,13,Individual,No
2014,WI,81335,HIOS,7,2013-10-15 07:27:56,81335,WI,Family Enhanced Dental Plan (High),WIN004,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_WI&planType=DPPO&networkID=2,16,,
2014,WI,84670,HIOS,9,2014-05-02 13:10:05,84670,WI,Arise Exclusive,WIN001,http://www.wecareforwisconsin.com/members/find_a_doctor/narrow,13,,
2014,WI,84670,HIOS,9,2014-05-02 13:10:05,84670,WI,Arise Broad,WIN002,http://www.wecareforwisconsin.com/visitors/find_a_doctor/agree,14,,
2014,WI,87416,HIOS,6,2013-10-15 07:27:56,87416,WI,Empower,WIN001,https://portal.commongroundhealthcare.org/Router.jsp?component=Main&source=Logon&action=ProviderDirectory&NetworkNo=EMPOWER,13,,
2014,WI,87416,HIOS,6,2013-10-15 07:27:56,87416,WI,Envision,WIN002,https://portal.commongroundhealthcare.org/Router.jsp?component=Main&source=Logon&action=ProviderDirectory&NetworkNo=ENVISION,14,,
2014,WI,90028,HIOS,5,2014-03-19 07:06:49,90028,WI,Blue Priority X WI,WIN001,www.anthem.com,13,,
2014,WI,90028,HIOS,5,2014-03-19 07:06:49,90028,WI,Blue Priority X WI,WIN002,www.anthem.com,14,,
2014,WI,90028,HIOS,5,2014-03-19 07:06:49,90028,WI,Dental Prime,WIN003,www.anthem.com,15,,
2014,WI,91058,HIOS,3,2013-09-02 11:39:25,91058,WI,GundersenSelectSHOP,WIN001,www.gundersenhealthplan.org/providersearch,13,,
2014,WI,91058,HIOS,3,2013-09-02 11:39:25,91058,WI,GundersenPlusSHOP,WIN002,www.gundersenhealthplan.org/providersearch,14,,
2014,WI,91058,HIOS,3,2013-09-02 11:39:25,91058,WI,GundersenOneIndividual,WIN003,www.gundersenhealthplan.org/providersearch,15,,
2014,WI,91604,HIOS,6,2014-01-16 07:24:04,91604,WI,Humana Dental PPO/Traditional Preferred,WIN001,https://www.humana.com/finder/search?customerID=1085&pfpkey=317,13,,
2014,WI,94529,HIOS,10,2014-03-19 07:06:49,94529,WI,Group Health Cooperative of South Central Wisconsin HMO,WIN001,https://ghcscw.com/SiteCollectionDocuments/Provider_Directory.pdf,13,,
2014,WI,94529,HIOS,10,2014-03-19 07:06:49,94529,WI,Group Health Cooperative of South Central Wisconsin PPO,WIN002,https://ghcscw.com/SiteCollectionDocuments/Provider_Directory.pdf,14,,
2014,WY,11269,HIOS,6,2013-09-14 08:04:57,11269,WY,BlueSelect,WYN001,http://provider.bcbswy.com,13,,
2014,WY,37378,HIOS,1,2013-06-06 10:50:48,37378,WY,Lincoln Dental Connect,WYN001,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,,
2014,WY,47731,HIOS,9,2014-03-19 07:06:49,47731,WY,DenteMax,WYN001,http://www2.dentemax.com/,13,,
2014,WY,53189,HIOS,7,2014-01-15 07:08:32,53189,WY,WINhealth Partners Network,WYN001,http://www.winhealthplans.com/members/find-a-provider,13,,
2014,WY,83964,HIOS,7,2013-09-14 08:04:57,83964,WY,Delta Dental Premier Network,WYN001,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B01,13,,
2014,AK,38344,OPM,2,2013-10-16 19:58:29,38344,AK,HeritagePlus,AKN001,https://www.premera.com/wa/visitor/,13,Individual,No
2014,AK,38344,OPM,2,2013-10-16 19:58:29,38344,AK,HeritagePlus,AKN001,https://www.premera.com/wa/visitor/,13,SHOP (Small Group),No
2014,AR,75293,OPM,4,2014-01-27 10:05:29,75293,AR,True Blue PPO,ARN001,https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=7&INbr1=915011000&INbr2=&Tier=0&coID=&PrvNet=True+Blue+PPO&lFrom=,13,Individual,No
2014,DE,76168,OPM,5,2014-03-21 10:00:27,76168,DE,Highmark DE PPO,DEN001,Provdir.highmarkbcbsde.com,13,Individual,No
2014,GA,49046,OPM,2,2013-11-27 09:24:34,49046,GA,Pathway X,GAN001,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?brand=bcbsga,13,Individual,No
2014,GA,49046,OPM,2,2013-11-27 09:24:34,49046,GA,Pathway X (with dental),GAN002,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?brand=bcbsga,14,Individual,No
2014,IL,36096,OPM,2,2013-10-16 19:58:29,36096,IL,PPO,ILN001,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1,13,Individual,No
2014,IN,17575,OPM,2,2013-11-27 09:24:34,17575,IN,[Indiana Individual On Exchange Network] Pathway X HMO POS,INN001,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,Individual,No
2014,IN,17575,OPM,2,2013-11-27 09:24:34,17575,IN,[Indiana Individual On Exchange Network] Pathway X HMO POS (with dental),INN002,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,14,Individual,No
2014,KS,18558,OPM,1,2013-09-25 15:48:46,18558,KS,BlueCAP,KSN001,http://www.bcbsks.com/ProviderDirectory/index_xse.htm,13,Individual,No
2014,LA,97176,OPM,3,2014-01-24 09:49:15,97176,LA,Preferred Care PPO-Vision-Dental,LAN001,http://www.bcbsla.com/ppo-medical-vision-dental,13,Individual,No
2014,ME,48396,OPM,2,2013-11-29 08:33:31,48396,ME,Pathway X Enhanced,MEN001,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,Individual,No
2014,ME,48396,OPM,2,2013-11-29 08:33:31,48396,ME,Pathway X,MEN002,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,14,Individual,No
2014,MI,15560,OPM,2,2013-11-27 09:24:34,15560,MI,TRUST,MIN001,http://www.bcbsm.com/index/common/find-a-doctor.html,13,Individual,No
2014,MO,32753,OPM,2,2013-11-27 09:24:34,32753,MO,Pathway X,MON001,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,Individual,No
2014,MT,30751,OPM,3,2013-10-17 08:32:07,30751,MT,PPO Network,MTN001,https://www.bcbsmt.com/Pages/NPFprovsearch.aspx,13,Individual,No
2014,NH,96751,OPM,3,2014-03-19 13:58:38,96751,NH,Pathway X Enhanced,NHN001,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,Individual,No
2014,NH,96751,OPM,3,2014-03-19 13:58:38,96751,NH,Pathway X Enhanced (with dental),NHN002,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,14,Individual,No
2014,NM,75605,OPM,3,2013-11-29 08:33:31,75605,NM,PPO,NMN001,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,13,Individual,No
2014,OK,87571,OPM,2,2013-10-16 19:58:29,87571,OK,Blue Choice PPO,OKN001,https://public.hcsc.net/providerfinder/home.do?corpEntCd=OK1,13,Individual,No
2014,PA,31609,OPM,3,2014-01-24 09:49:15,31609,PA,Personal Choice PPO,PAN001,http://www.ibx.com/individuals/find_provider/index.html,13,Individual,No
2014,PA,53789,OPM,2,2013-10-17 08:32:07,53789,PA,OPM MSP Value HMO Network,PAN001,https://www.capbluecross.com/wps/portal/cbc/FindADoctor/FindADoctorExt/!ut/p/b1/04_SjzS0AEJLI0tLQ_0I_ai8xLLM9MSSzPy8xBwQP8os3sgg2NDAwNTVyNLQ1MLAM8jAKcTN2c0o0MQIqCASRYGvk6uBp5ejoaerd6hxaIAxZfoDjYjTb4ADOBoQ0u-lH5Wek58E9Gq4fhSaYky_4FUAcixYAR7X-Hnk56bq50bluLlZZGcGpCsqAgAM6QKk/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,13,Individual,No
2014,PA,53789,OPM,2,2013-10-17 08:32:07,53789,PA,OPM MSP HMO Network,PAN002,https://www.capbluecross.com/wps/portal/cbc/FindADoctor/FindADoctorExt/!ut/p/b1/04_SjzS0AEJLI0tLQ_0I_ai8xLLM9MSSzPy8xBwQP8os3sgg2NDAwNTVyNLQ1MLAM8jAKcTN2c0o0MQIqCASRYGvk6uBp5ejoaerd6hxaIAxZfoDjYjTb4ADOBoQ0u-lH5Wek58E9Gq4fhSaYky_4FUAcixYAR7X-Hnk56bq50bluLlZZGcGpCsqAgAM6QKk/dl4/d5/L2dBISEvZ0FBIS9nQSEh/,14,Individual,No
2014,PA,55957,OPM,3,2013-11-27 09:24:34,55957,PA,First Priority Life PPO,PAN001,https://findadoctor.bcnepa.com,13,Individual,No
2014,PA,70194,OPM,3,2014-03-21 10:00:27,70194,PA,Highmark Blue Cross Blue Shield Network,PAN002,Provdir.highmarkbcbs.com,13,Individual,No
2014,PA,70194,OPM,3,2014-03-21 10:00:27,70194,PA,Highmark Blue Shield Network,PAN001,Provdir.highmarkblueshield.com,14,Individual,No
2014,SC,26065,OPM,2,2014-01-24 09:49:15,26065,SC,BlueEssentials Network,SCN001,https://www.southcarolinablues.com/links/metallic/providerdirectory,13,Individual,No
2014,TN,14002,OPM,2,2014-02-12 13:51:41,14002,TN,Network P,TNN002,www.bcbst.com,14,Individual,No
2014,TX,33602,OPM,3,2013-11-27 09:24:34,33602,TX,Blue Choice PPO,TXN001,https://public.hcsc.net/providerfinder/search.do?corpEntCd=TX1,13,Individual,No
2014,VA,40308,OPM,5,2014-01-24 09:49:15,40308,VA,Regional Preferred Participating Network,VAN002,https://member.carefirst.com/wps/portal/Member/public/findaprovider,13,SHOP (Small Group),No
2014,VA,40308,OPM,5,2014-01-24 09:49:15,40308,VA,Regional Preferred Participating Network,VAN002,https://member.carefirst.com/wps/portal/Member/public/findaprovider,13,Individual,No
2014,VA,88380,OPM,4,2014-03-19 13:58:38,88380,VA,Pathway X Tiered HospitalÂ  (On),VAN001,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,Individual,No
2014,VA,88380,OPM,4,2014-03-19 13:58:38,88380,VA,Pathway X Tiered HospitalÂ  (with Dental),VAN002,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,14,Individual,No
2014,WI,79475,OPM,2,2013-11-27 09:24:34,79475,WI,Blue Priority X  WI,WIN001,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,Individual,No
2014,WI,79475,OPM,2,2013-11-27 09:24:34,79475,WI,Blue Priority X  WI (with dental),WIN002,https://www.anthem.com,14,Individual,No
2014,WV,31274,OPM,5,2014-03-21 10:00:27,31274,WV,Highmark PPO,WVN001,Provdir.highmarkbcbswv.com,13,Individual,No
2014,AR,26904,SERFF,6,2014-01-22 11:51:12,26904,AR,DenteMax,ARN001,http://www2.dentemax.com/,13,Individual,Yes
2014,AR,26904,SERFF,6,2014-01-22 11:51:12,26904,AR,DenteMax,ARN001,http://www2.dentemax.com/,13,SHOP (Small Group),Yes
2014,AR,28348,SERFF,5,2013-11-27 09:24:34,28348,AR,Delta Dental Premier + Delta Dental PPO,ARN001,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?DView=DentistDentistSearch,13,Individual,Yes
2014,AR,28348,SERFF,5,2013-11-27 09:24:34,28348,AR,Delta Dental Premier,ARN002,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?DView=DentistDentistSearch,14,Individual,Yes
2014,AR,31227,SERFF,3,2013-09-17 21:55:00,31227,AR,DentalGuard Preferred,ARN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
2014,AR,48168,SERFF,1,2013-08-05 08:16:03,48168,AR,Ameritas PPO Dental Network,ARN001,www.ameritasgroup.com,13,SHOP (Small Group),Yes
2014,AR,53741,SERFF,3,2013-08-23 12:24:02,53741,AR,Ameritas PPO Dental Network,ARN001,www.standard.com,13,SHOP (Small Group),Yes
2014,AR,60559,SERFF,10,2014-01-23 12:49:01,60559,AR,Dentegra Dental PPO,ARN001,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
2014,AR,60559,SERFF,10,2014-01-23 12:49:01,60559,AR,Dentegra Dental PPO,ARN001,http://www.dentegra.com/find-a-dentist,13,Individual,Yes
2014,AR,62141,SERFF,7,2014-01-22 11:51:12,62141,AR,NovaSys Health,ARN001,http://ambetter.ambetterofarkansas.com/findadoc,13,Individual,No
2014,AR,67635,SERFF,2,2013-09-02 14:52:56,67635,AR,Lincoln Dental Connect,ARN001,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),Yes
2014,AR,70525,SERFF,8,2014-01-23 12:49:01,70525,AR,Statewide Network,ARN001,https://www.qualchoice.com/provider-search/searchbyprovider.aspx,13,Individual,No
2014,AR,70525,SERFF,8,2014-01-23 12:49:01,70525,AR,Central Arkansas High Value Network,ARN002,https://www.qualchoice.com/provider-search/searchbyprovider.aspx,14,Individual,No
2014,AR,70525,SERFF,8,2014-01-23 12:49:01,70525,AR,Northwest Arkansas High Value Network,ARN003,https://www.qualchoice.com/provider-search/searchbyprovider.aspx,15,Individual,No
2014,AR,75293,SERFF,9,2014-01-22 11:51:12,75293,AR,True Blue PPO,ARN001,https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=7&INbr1=915011000&INbr2=&Tier=0&coID=&PrvNet=True+Blue+PPO&lFrom=,13,SHOP (Small Group),No
2014,AR,75293,SERFF,9,2014-01-22 11:51:12,75293,AR,True Blue PPO,ARN001,https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=7&INbr1=915011000&INbr2=&Tier=0&coID=&PrvNet=True+Blue+PPO&lFrom=,13,Individual,No
2014,AR,75293,SERFF,9,2014-01-22 11:51:12,75293,AR,True Blue PPO,ARN001,https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=20&INbr1=100000000&INbr2=&Tier=0&coID=&PrvNet=Dental&lFrom,13,SHOP (Small Group),Yes
2014,AR,75293,SERFF,9,2014-01-22 11:51:12,75293,AR,True Blue PPO,ARN001,https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=20&INbr1=100000000&INbr2=&Tier=0&coID=&PrvNet=Dental&lFrom,13,Individual,Yes
2014,DE,13537,SERFF,5,2013-11-27 09:24:34,13537,DE,CoventryOne PPO,DEN001,http://de.coventryproviders.com,13,Individual,No
2014,DE,19005,SERFF,1,2013-08-01 21:15:43,19005,DE,Ameritas PPO Dental Network,DEN001,www.standard.com,13,SHOP (Small Group),Yes
2014,DE,26018,SERFF,9,2014-01-23 12:49:01,26018,DE,Delta Dental PPO,DEN001,http://www.deltadentalins.com/find-a-dentist/,13,SHOP (Small Group),Yes
2014,DE,26018,SERFF,9,2014-01-23 12:49:01,26018,DE,Delta Dental PPO,DEN001,http://www.deltadentalins.com/find-a-dentist/,13,Individual,Yes
2014,DE,48664,SERFF,7,2014-01-22 11:51:12,48664,DE,Dentegra Dental PPO,DEN001,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),Yes
2014,DE,48664,SERFF,7,2014-01-22 11:51:12,48664,DE,Dentegra Dental PPO,DEN001,http://www.dentegra.com/find-a-dentist,13,Individual,Yes
2014,DE,61298,SERFF,1,2013-08-01 21:15:43,61298,DE,Ameritas PPO Dental Network,DEN001,www.ameritasgroup.com,13,SHOP (Small Group),Yes
2014,DE,67775,SERFF,6,2013-11-29 08:33:31,67775,DE,Dominion Dental DHMO,DEN001,https://www.dominiondental.com/find-a-dentist,13,Individual,Yes
2014,DE,67775,SERFF,6,2013-11-29 08:33:31,67775,DE,Dominion Dental DHMO,DEN001,https://www.dominiondental.com/find-a-dentist,13,SHOP (Small Group),Yes
2014,DE,67775,SERFF,6,2013-11-29 08:33:31,67775,DE,Dominion Dental PPO,DEN002,https://www.dominiondental.com/find-a-dentist,14,SHOP (Small Group),Yes
2014,DE,67775,SERFF,6,2013-11-29 08:33:31,67775,DE,Dominion Dental PPO,DEN002,https://www.dominiondental.com/find-a-dentist,14,Individual,Yes
2014,DE,76168,SERFF,11,2014-03-20 11:33:30,76168,DE,Highmark DE PPO,DEN001,https://provdir.highmarkbcbsde.com,13,SHOP (Small Group),No
2014,DE,76168,SERFF,11,2014-03-20 11:33:30,76168,DE,Highmark DE PPO,DEN001,https://provdir.highmarkbcbsde.com,13,Individual,No
2014,DE,81914,SERFF,6,2013-11-27 09:24:34,81914,DE,CoventryOne HMO,DEN001,http://de.coventryproviders.com,13,SHOP (Small Group),No
2014,DE,81914,SERFF,6,2013-11-27 09:24:34,81914,DE,CoventryOne HMO,DEN001,http://de.coventryproviders.com,13,Individual,No
2014,DE,90955,SERFF,4,2013-09-20 12:46:38,90955,DE,DentalGuard Preferred,DEN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
2014,IA,18973,SERFF,3,2013-11-27 09:24:34,18973,IA,Carelink Powered By Methodist Health Partners,IAN001,http://ia.coventryproviders.com,13,Individual,No
2014,IA,18973,SERFF,3,2013-11-27 09:24:34,18973,IA,Carelink Powered By Alegent Creighton Health,IAN002,http://ia.coventryproviders.com,14,Individual,No
2014,IA,18973,SERFF,3,2013-11-27 09:24:34,18973,IA,Carelink Powered By Patient Preferred,IAN003,http://ia.coventryproviders.com,15,Individual,No
2014,IA,18973,SERFF,3,2013-11-27 09:24:34,18973,IA,Carelink Powered By UnityPoint Health Des Moines,IAN004,http://ia.coventryproviders.com,16,Individual,No
2014,IA,18973,SERFF,3,2013-11-27 09:24:34,18973,IA,Carelink Powered By UnityPoint Health,IAN005,http://ia.coventryproviders.com,17,Individual,No
2014,IA,18973,SERFF,3,2013-11-27 09:24:34,18973,IA,Coventry Health Care of Iowa,IAN006,http://ia.coventryproviders.com,18,Individual,No
2014,IA,18973,SERFF,3,2013-11-27 09:24:34,18973,IA,Carelink Powered By MIPPA,IAN007,http://ia.coventryproviders.com,19,Individual,No
2014,IA,27651,SERFF,5,2013-11-27 09:24:34,27651,IA,GundersenSelectSHOP,IAN001,www.gundersenhealthplan.org/providersearch,13,SHOP (Small Group),No
2014,IA,27651,SERFF,5,2013-11-27 09:24:34,27651,IA,GundersenPlusSHOP,IAN002,www.gundersenhealthplan.org/providersearch,14,SHOP (Small Group),No
2014,IA,27651,SERFF,5,2013-11-27 09:24:34,27651,IA,GundersenOneIndividual,IAN003,www.gundersenhealthplan.org/providersearch,15,Individual,No
2014,IA,50730,SERFF,4,2013-11-27 09:24:34,50730,IA,DentalGuard Preferred,IAN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),Yes
2014,IA,52391,SERFF,1,2013-08-01 21:15:43,52391,IA,Ameritas PPO Dental Network,IAN001,www.ameritasgroup.com,13,SHOP (Small Group),Yes
2014,IA,57646,SERFF,1,2013-08-01 21:15:43,57646,IA,Lincoln Dental Connect,IAN001,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),Yes
2014,IA,63366,SERFF,9,2014-03-18 09:48:59,63366,IA,Premier,IAN001,www.deltadentalia.com/provider-search/dental/,13,SHOP (Small Group),Yes
2014,IA,63366,SERFF,9,2014-03-18 09:48:59,63366,IA,PPO plus Premier,IAN002,www.deltadentalia.com/provider-search/dental/,14,Individual,Yes
2014,IA,63366,SERFF,9,2014-03-18 09:48:59,63366,IA,PPO plus Premier,IAN002,www.deltadentalia.com/provider-search/dental/,14,SHOP (Small Group),Yes
