utc_timestamp,wind_generation_actual,wind_capacity,temperature
2018-03-24 00:00:00+00:00,70626.0,44244.0,3.185
2018-03-25 00:00:00+00:00,39301.0,44249.333,4.472
2018-03-26 00:00:00+00:00,62850.0,44317.417,3.811
2018-03-27 00:00:00+00:00,134081.0,44435.667,3.921
2018-03-28 00:00:00+00:00,448007.0,44610.75,4.91
2018-03-29 00:00:00+00:00,344249.0,44764.917,3.802
2018-03-30 00:00:00+00:00,349948.0,44800.667,5.495
2018-03-31 00:00:00+00:00,291433.0,44841.0,4.391
2018-04-01 00:00:00+00:00,370937.0,44841.0,3.144
2018-04-02 00:00:00+00:00,243806.0,44841.0,5.791
2018-04-03 00:00:00+00:00,414041.0,44841.0,11.057
2018-04-04 00:00:00+00:00,355585.0,44841.0,10.74
2018-04-05 00:00:00+00:00,638640.0,44841.0,7.023
2018-04-06 00:00:00+00:00,336817.0,44841.0,5.846
2018-04-07 00:00:00+00:00,431217.0,44841.0,10.275
2018-04-08 00:00:00+00:00,160398.0,44841.0,12.733
2018-04-09 00:00:00+00:00,167152.0,44841.0,13.069
2018-04-10 00:00:00+00:00,423244.0,44842.167,12.519
2018-04-11 00:00:00+00:00,413064.0,44855.5,10.764
2018-04-12 00:00:00+00:00,477532.0,44861.0,12.523
2018-04-13 00:00:00+00:00,312741.0,44861.0,11.292
2018-04-14 00:00:00+00:00,242158.0,44861.0,11.378
2018-04-15 00:00:00+00:00,65382.0,44861.0,12.832
2018-04-16 00:00:00+00:00,81003.0,44861.0,12.038
2018-04-17 00:00:00+00:00,99979.0,44861.5,13.286
2018-04-18 00:00:00+00:00,110034.0,44867.667,15.236
2018-04-19 00:00:00+00:00,206800.0,44876.417,16.163
2018-04-20 00:00:00+00:00,183985.0,44892.0,17.344
2018-04-21 00:00:00+00:00,87213.0,44892.0,15.712
2018-04-22 00:00:00+00:00,185255.0,44893.333,16.944
2018-04-23 00:00:00+00:00,392314.0,44908.417,14.294
2018-04-24 00:00:00+00:00,376996.0,44913.0,11.912
2018-04-25 00:00:00+00:00,525327.0,44913.5,12.196
2018-04-26 00:00:00+00:00,453042.0,44921.417,8.857
2018-04-27 00:00:00+00:00,166315.0,44948.0,10.836
2018-04-28 00:00:00+00:00,167368.0,44948.0,12.766
2018-04-29 00:00:00+00:00,230286.0,44948.667,15.211
2018-04-30 00:00:00+00:00,616202.0,44956.0,12.784
2018-05-01 00:00:00+00:00,556564.0,44956.0,8.762
2018-05-02 00:00:00+00:00,205695.0,44956.5,10.756
2018-05-03 00:00:00+00:00,186463.0,44962.0,11.482
2018-05-04 00:00:00+00:00,158183.0,44962.0,11.983
2018-05-05 00:00:00+00:00,210907.0,44962.0,13.105
2018-05-06 00:00:00+00:00,232488.0,44962.417,14.351
2018-05-07 00:00:00+00:00,237968.0,44967.0,15.444
2018-05-08 00:00:00+00:00,308091.0,44967.0,16.464
2018-05-09 00:00:00+00:00,217018.0,44967.0,17.494
2018-05-10 00:00:00+00:00,246078.0,44967.5,14.515
2018-05-11 00:00:00+00:00,68851.0,44973.0,13.753
2018-05-12 00:00:00+00:00,167849.0,44973.0,16.567
2018-05-13 00:00:00+00:00,334973.0,44973.0,16.277
2018-05-14 00:00:00+00:00,345478.0,44974.0,16.207
2018-05-15 00:00:00+00:00,185883.0,44985.667,14.719
2018-05-16 00:00:00+00:00,261642.0,44993.75,13.819
2018-05-17 00:00:00+00:00,399395.0,45004.917,12.356
2018-05-18 00:00:00+00:00,117074.0,45037.0,11.795
2018-05-19 00:00:00+00:00,62943.0,45037.0,12.728
2018-05-20 00:00:00+00:00,276301.0,45037.0,14.405
2018-05-21 00:00:00+00:00,381295.0,45037.083,16.222
2018-05-22 00:00:00+00:00,166440.0,45039.0,16.913
2018-05-23 00:00:00+00:00,251241.0,45050.583,16.962
2018-05-24 00:00:00+00:00,341783.0,45058.75,16.986
2018-05-25 00:00:00+00:00,256954.0,45078.75,18.2
2018-05-26 00:00:00+00:00,128442.0,45087.0,19.28
2018-05-27 00:00:00+00:00,175478.0,45088.583,19.627
2018-05-28 00:00:00+00:00,177523.0,45106.667,21.321
2018-05-29 00:00:00+00:00,284520.0,45115.25,21.275
2018-05-30 00:00:00+00:00,102768.0,45130.25,21.133
2018-05-31 00:00:00+00:00,122405.0,45145.333,21.668
2018-06-01 00:00:00+00:00,130080.0,45160.0,19.621
2018-06-02 00:00:00+00:00,102280.0,45160.0,18.299
2018-06-03 00:00:00+00:00,50282.0,45161.083,19.161
2018-06-04 00:00:00+00:00,119869.0,45175.25,19.719
2018-06-05 00:00:00+00:00,101162.0,45202.583,18.802
2018-06-06 00:00:00+00:00,217474.0,45232.667,19.446
2018-06-07 00:00:00+00:00,129058.0,45251.667,20.312
2018-06-08 00:00:00+00:00,80923.0,45259.667,20.752
2018-06-09 00:00:00+00:00,83637.0,45267.0,21.18
2018-06-10 00:00:00+00:00,112464.0,45270.5,20.156
2018-06-11 00:00:00+00:00,186893.0,45310.917,18.625
2018-06-12 00:00:00+00:00,218306.0,45336.0,16.129
2018-06-13 00:00:00+00:00,214736.0,45383.333,14.114
2018-06-14 00:00:00+00:00,208822.0,45424.0,15.773
2018-06-15 00:00:00+00:00,36661.0,45469.75,17.382
2018-06-16 00:00:00+00:00,71934.0,45489.0,19.026
2018-06-17 00:00:00+00:00,211532.0,45495.167,17.317
2018-06-18 00:00:00+00:00,204361.0,45565.5,17.522
2018-06-19 00:00:00+00:00,201530.0,45595.75,18.839
2018-06-20 00:00:00+00:00,196791.0,45628.75,21.287
2018-06-21 00:00:00+00:00,524114.0,45667.25,16.689
2018-06-22 00:00:00+00:00,573718.0,45758.0,12.433
2018-06-23 00:00:00+00:00,466822.0,45758.0,13.114
2018-06-24 00:00:00+00:00,226841.0,45760.917,14.013
2018-06-25 00:00:00+00:00,197642.0,45794.667,15.93
2018-06-26 00:00:00+00:00,94463.0,45816.333,16.763
2018-06-27 00:00:00+00:00,143649.0,45859.083,17.965
2018-06-28 00:00:00+00:00,206433.0,45935.333,18.94
2018-06-29 00:00:00+00:00,201327.0,46040.333,20.404
2018-06-30 00:00:00+00:00,250023.0,46066.583,19.301
2018-07-01 00:00:00+00:00,279723.0,46073.0,17.408
2018-07-02 00:00:00+00:00,140805.0,46073.0,18.044
2018-07-03 00:00:00+00:00,82021.0,46073.25,19.934
2018-07-04 00:00:00+00:00,43893.0,46076.0,21.03
2018-07-05 00:00:00+00:00,144743.0,46077.0,20.269
2018-07-06 00:00:00+00:00,296642.0,46088.0,18.649
2018-07-07 00:00:00+00:00,294703.0,46089.0,18.474
2018-07-08 00:00:00+00:00,163116.0,46100.5,18.766
2018-07-09 00:00:00+00:00,290652.0,46106.0,18.406
2018-07-10 00:00:00+00:00,171349.0,46106.417,15.909
2018-07-11 00:00:00+00:00,120450.0,46111.583,16.107
2018-07-12 00:00:00+00:00,161337.0,46118.0,18.444
2018-07-13 00:00:00+00:00,138913.0,46118.0,19.785
2018-07-14 00:00:00+00:00,88859.0,46118.0,20.095
2018-07-15 00:00:00+00:00,61068.0,46119.0,20.409
2018-07-16 00:00:00+00:00,48543.0,46130.0,20.964
2018-07-17 00:00:00+00:00,134185.0,46130.0,21.821
2018-07-18 00:00:00+00:00,225995.0,46130.5,20.493
2018-07-19 00:00:00+00:00,118917.0,46136.0,20.627
2018-07-20 00:00:00+00:00,81533.0,46137.5,21.753
2018-07-21 00:00:00+00:00,77848.0,46154.0,20.862
2018-07-22 00:00:00+00:00,74934.0,46154.0,20.352
2018-07-23 00:00:00+00:00,43249.0,46154.0,21.93
2018-07-24 00:00:00+00:00,35798.0,46155.333,24.546
2018-07-25 00:00:00+00:00,77376.0,46170.667,25.729
2018-07-26 00:00:00+00:00,162671.0,46178.0,25.878
2018-07-27 00:00:00+00:00,240112.0,46178.5,25.576
2018-07-28 00:00:00+00:00,236218.0,46184.0,23.474
2018-07-29 00:00:00+00:00,136959.0,46185.0,22.891
2018-07-30 00:00:00+00:00,103104.0,46197.0,26.033
2018-07-31 00:00:00+00:00,136422.0,46208.0,26.46
2018-08-01 00:00:00+00:00,93655.0,46208.667,24.511
2018-08-02 00:00:00+00:00,80175.0,46216.0,24.56
2018-08-03 00:00:00+00:00,66133.0,46218.083,26.115
2018-08-04 00:00:00+00:00,118048.0,46242.417,25.934
2018-08-05 00:00:00+00:00,197024.0,46259.75,22.601
2018-08-06 00:00:00+00:00,86471.0,46280.5,23.736
2018-08-07 00:00:00+00:00,147077.0,46298.417,26.183
2018-08-08 00:00:00+00:00,286166.0,46316.417,24.458
2018-08-09 00:00:00+00:00,299829.0,46343.5,23.428
2018-08-10 00:00:00+00:00,419369.0,46349.0,18.551
2018-08-11 00:00:00+00:00,398533.0,46349.0,17.612
2018-08-12 00:00:00+00:00,132097.0,46349.0,20.133
2018-08-13 00:00:00+00:00,176321.0,46350.833,19.788
2018-08-14 00:00:00+00:00,299390.0,46371.0,19.204
2018-08-15 00:00:00+00:00,115651.0,46372.417,19.839
2018-08-16 00:00:00+00:00,159090.0,46390.75,21.847
2018-08-17 00:00:00+00:00,123020.0,46422.417,21.238
2018-08-18 00:00:00+00:00,156670.0,46438.0,20.274
2018-08-19 00:00:00+00:00,184448.0,46439.417,21.634
2018-08-20 00:00:00+00:00,170463.0,46455.0,21.271
2018-08-21 00:00:00+00:00,50278.0,46456.75,21.084
2018-08-22 00:00:00+00:00,90934.0,46476.417,23.109
2018-08-23 00:00:00+00:00,150369.0,46482.0,22.808
2018-08-24 00:00:00+00:00,327214.0,46495.75,17.918
2018-08-25 00:00:00+00:00,297177.0,46529.083,13.858
2018-08-26 00:00:00+00:00,225923.0,46564.833,14.285
2018-08-27 00:00:00+00:00,507705.0,46585.0,16.677
2018-08-28 00:00:00+00:00,93993.0,46585.0,17.83
2018-08-29 00:00:00+00:00,183378.0,46585.5,19.806
2018-08-30 00:00:00+00:00,331214.0,46594.75,16.575
2018-08-31 00:00:00+00:00,155550.0,46636.0,14.628
2018-09-01 00:00:00+00:00,98256.0,46636.0,15.024
2018-09-02 00:00:00+00:00,170535.0,46638.5,16.044
2018-09-03 00:00:00+00:00,167508.0,46668.75,18.277
2018-09-04 00:00:00+00:00,83124.0,46701.083,19.006
2018-09-05 00:00:00+00:00,78247.0,46727.5,19.627
2018-09-06 00:00:00+00:00,116157.0,46769.583,18.59
2018-09-07 00:00:00+00:00,218439.0,46809.0,16.107
2018-09-08 00:00:00+00:00,275988.0,46810.333,15.311
2018-09-09 00:00:00+00:00,155097.0,46829.0,17.408
2018-09-10 00:00:00+00:00,180278.0,46874.917,17.974
2018-09-11 00:00:00+00:00,434884.0,46896.167,19.033
2018-09-12 00:00:00+00:00,213161.0,46902.333,19.007
2018-09-13 00:00:00+00:00,61174.0,46952.083,15.878
2018-09-14 00:00:00+00:00,146249.0,46978.5,15.45
2018-09-15 00:00:00+00:00,233765.0,47021.0,15.037
2018-09-16 00:00:00+00:00,178312.0,47069.833,16.324
2018-09-17 00:00:00+00:00,128750.0,47127.833,18.384
2018-09-18 00:00:00+00:00,357165.0,47183.25,20.458
2018-09-19 00:00:00+00:00,342514.0,47215.167,20.553
2018-09-20 00:00:00+00:00,329209.0,47300.0,20.365
2018-09-21 00:00:00+00:00,734188.0,47366.0,17.129
2018-09-22 00:00:00+00:00,541044.0,47367.75,12.526
2018-09-23 00:00:00+00:00,382635.0,47388.75,11.991
2018-09-24 00:00:00+00:00,598468.0,47412.083,9.127
2018-09-25 00:00:00+00:00,188186.0,47460.167,8.714
2018-09-26 00:00:00+00:00,492550.0,47498.75,10.722
2018-09-27 00:00:00+00:00,314308.0,47547.417,14.563
2018-09-28 00:00:00+00:00,358931.0,47633.167,11.791
2018-09-29 00:00:00+00:00,207025.0,47683.25,9.43
2018-09-30 00:00:00+00:00,195832.0,47730.0,10.554
2018-10-01 00:00:00+00:00,342987.0,47730.0,8.635
2018-10-02 00:00:00+00:00,704392.0,47730.5,7.788
2018-10-03 00:00:00+00:00,591732.0,47736.583,10.696
2018-10-04 00:00:00+00:00,218138.0,47747.917,11.001
2018-10-05 00:00:00+00:00,221463.0,47803.0,12.909
2018-10-06 00:00:00+00:00,183958.0,47816.083,14.854
2018-10-07 00:00:00+00:00,211960.0,47843.667,11.938
2018-10-08 00:00:00+00:00,198023.0,47900.25,11.447
2018-10-09 00:00:00+00:00,168321.0,47959.417,13.028
2018-10-10 00:00:00+00:00,271049.0,47978.667,14.482
2018-10-11 00:00:00+00:00,378196.0,48021.083,15.291
2018-10-12 00:00:00+00:00,326377.0,48046.083,17.106
2018-10-13 00:00:00+00:00,365327.0,48070.0,17.127
2018-10-14 00:00:00+00:00,400267.0,48082.083,16.004
2018-10-15 00:00:00+00:00,153490.0,48096.083,16.111
2018-10-16 00:00:00+00:00,52173.0,48119.0,15.513
2018-10-17 00:00:00+00:00,50383.0,48120.0,14.691
2018-10-18 00:00:00+00:00,157001.0,48131.0,12.599
2018-10-19 00:00:00+00:00,49804.0,48131.0,10.636
2018-10-20 00:00:00+00:00,116323.0,48132.083,9.428
2018-10-21 00:00:00+00:00,149356.0,48146.667,9.099
2018-10-22 00:00:00+00:00,338290.0,48177.417,8.08
2018-10-23 00:00:00+00:00,864205.0,48193.25,8.852
2018-10-24 00:00:00+00:00,661105.0,48196.5,10.768
2018-10-25 00:00:00+00:00,576144.0,48203.333,10.481
2018-10-26 00:00:00+00:00,429065.0,48218.0,8.885
2018-10-27 00:00:00+00:00,358255.0,48218.0,5.633
2018-10-28 00:00:00+00:00,466233.0,48218.5,3.328
2018-10-29 00:00:00+00:00,572823.0,48230.0,4.243
2018-10-30 00:00:00+00:00,728078.0,48230.125,6.377
2018-10-31 00:00:00+00:00,438147.0,48233.667,6.743
2018-11-01 00:00:00+00:00,298990.0,48249.0,7.11
2018-11-02 00:00:00+00:00,317434.0,48249.0,7.362
2018-11-03 00:00:00+00:00,166184.0,48249.0,5.838
2018-11-04 00:00:00+00:00,188301.0,48249.0,7.844
2018-11-05 00:00:00+00:00,210980.0,48249.0,9.22
2018-11-06 00:00:00+00:00,243394.0,48249.0,10.046
2018-11-07 00:00:00+00:00,272715.0,48249.667,10.011
2018-11-08 00:00:00+00:00,174120.0,48266.042,8.881
2018-11-09 00:00:00+00:00,242364.0,48290.0,8.709
2018-11-10 00:00:00+00:00,491683.0,48290.0,9.085
2018-11-11 00:00:00+00:00,529950.0,48290.333,9.948
2018-11-12 00:00:00+00:00,316067.0,48298.708,10.624
2018-11-13 00:00:00+00:00,485892.0,48315.375,8.775
2018-11-14 00:00:00+00:00,234607.0,48324.25,6.301
2018-11-15 00:00:00+00:00,187340.0,48330.292,4.616
2018-11-16 00:00:00+00:00,368873.0,48337.0,3.434
2018-11-17 00:00:00+00:00,447435.0,48337.0,1.666
2018-11-18 00:00:00+00:00,366328.0,48337.833,0.43
2018-11-19 00:00:00+00:00,673502.0,48357.0,1.518
2018-11-20 00:00:00+00:00,732443.0,48357.542,0.43
2018-11-21 00:00:00+00:00,396548.0,48370.542,0.145
2018-11-22 00:00:00+00:00,186748.0,48383.292,0.497
2018-11-23 00:00:00+00:00,98342.0,48390.833,1.062
2018-11-24 00:00:00+00:00,107988.0,48410.5,1.916
2018-11-25 00:00:00+00:00,178695.0,48422.458,2.715
2018-11-26 00:00:00+00:00,240903.0,48433.5,2.17
2018-11-27 00:00:00+00:00,147985.0,48445.875,-0.244
2018-11-28 00:00:00+00:00,534632.0,48466.375,-0.179
2018-11-29 00:00:00+00:00,655101.0,48475.75,2.078
2018-11-30 00:00:00+00:00,447276.0,48493.5,3.491
2018-12-01 00:00:00+00:00,454201.0,48505.5,4.329
2018-12-02 00:00:00+00:00,648286.0,48517.792,7.055
2018-12-03 00:00:00+00:00,609178.0,48536.0,9.711
2018-12-04 00:00:00+00:00,487258.0,48537.208,4.847
2018-12-05 00:00:00+00:00,346902.0,48566.583,2.522
2018-12-06 00:00:00+00:00,500778.0,48603.167,6.437
2018-12-07 00:00:00+00:00,787334.0,48607.0,8.662
2018-12-08 00:00:00+00:00,998899.0,48607.0,5.803
2018-12-09 00:00:00+00:00,888048.0,48607.417,5.918
2018-12-10 00:00:00+00:00,842063.0,48618.125,3.17
2018-12-11 00:00:00+00:00,476052.0,48645.125,1.782
2018-12-12 00:00:00+00:00,167250.0,48673.167,0.482
2018-12-13 00:00:00+00:00,263039.0,48723.458,-1.074
2018-12-14 00:00:00+00:00,165798.0,48734.125,-1.861
2018-12-15 00:00:00+00:00,283693.0,48737.0,-2.376
2018-12-16 00:00:00+00:00,294833.0,48737.375,-1.506
2018-12-17 00:00:00+00:00,193625.0,48746.792,0.857
2018-12-18 00:00:00+00:00,343368.0,48766.542,1.115
2018-12-19 00:00:00+00:00,457762.0,48802.833,1.499
2018-12-20 00:00:00+00:00,378972.0,48823.292,3.271
2018-12-21 00:00:00+00:00,754430.0,48854.125,6.137
2018-12-22 00:00:00+00:00,519328.0,48880.0,6.774
2018-12-23 00:00:00+00:00,405051.0,48880.0,5.964
2018-12-24 00:00:00+00:00,356747.0,48880.0,2.208
2018-12-25 00:00:00+00:00,552750.0,48880.0,0.891
2018-12-26 00:00:00+00:00,403203.0,48880.5,0.671
2018-12-27 00:00:00+00:00,282809.0,48893.208,1.185
2018-12-28 00:00:00+00:00,228763.0,48922.75,0.832
2018-12-29 00:00:00+00:00,533095.0,48963.167,2.093
2018-12-30 00:00:00+00:00,565673.0,48967.292,3.889
2018-12-31 00:00:00+00:00,245130.0,48974.0,4.517
2019-01-01 00:00:00+00:00,815236.0,48974.0,4.291
2019-01-02 00:00:00+00:00,666610.0,48974.0,0.286
2019-01-03 00:00:00+00:00,288820.0,48974.0,-1.023
2019-01-04 00:00:00+00:00,550139.0,48974.0,0.625
2019-01-05 00:00:00+00:00,595733.0,48974.0,3.266
2019-01-06 00:00:00+00:00,245990.0,48974.0,2.542
2019-01-07 00:00:00+00:00,465916.0,48974.292,2.475
2019-01-08 00:00:00+00:00,962242.0,48981.333,3.388
2019-01-09 00:00:00+00:00,760415.0,48989.0,0.81
2019-01-10 00:00:00+00:00,172918.0,48989.0,-1.524
2019-01-11 00:00:00+00:00,510712.0,48989.0,0.408
2019-01-12 00:00:00+00:00,731114.0,48989.0,2.873
2019-01-13 00:00:00+00:00,907162.0,48989.292,4.613
2019-01-14 00:00:00+00:00,829824.0,48996.0,1.895
2019-01-15 00:00:00+00:00,829469.0,48996.292,1.938
2019-01-16 00:00:00+00:00,728908.0,49003.292,2.457
2019-01-17 00:00:00+00:00,737765.0,49010.167,2.133
2019-01-18 00:00:00+00:00,238374.0,49014.0,-1.636
2019-01-19 00:00:00+00:00,135330.0,49014.0,-3.009
2019-01-20 00:00:00+00:00,59278.0,49014.0,-3.784
2019-01-21 00:00:00+00:00,133394.0,49014.0,-4.363
2019-01-22 00:00:00+00:00,297140.0,49014.0,-4.931
2019-01-23 00:00:00+00:00,161608.0,49014.167,-5.313
2019-01-24 00:00:00+00:00,48158.0,49018.292,-5.294
2019-01-25 00:00:00+00:00,199919.0,49025.0,-3.813
2019-01-26 00:00:00+00:00,507316.0,49025.25,1.201
2019-01-27 00:00:00+00:00,578109.0,49031.0,2.084
2019-01-28 00:00:00+00:00,495927.0,49031.167,0.539
2019-01-29 00:00:00+00:00,345600.0,49035.125,-1.155
2019-01-30 00:00:00+00:00,445385.0,49038.167,-1.635
2019-01-31 00:00:00+00:00,251022.0,49042.083,-2.179
2019-02-01 00:00:00+00:00,340526.0,49044.417,-0.479
2019-02-02 00:00:00+00:00,117691.0,49054.25,0.03
2019-02-03 00:00:00+00:00,292185.0,49060.292,-0.791
2019-02-04 00:00:00+00:00,493660.0,49067.25,-1.357
2019-02-05 00:00:00+00:00,351172.0,49073.25,-0.959
2019-02-06 00:00:00+00:00,362081.0,49079.167,-0.917
2019-02-07 00:00:00+00:00,617208.0,49083.0,0.66
2019-02-08 00:00:00+00:00,782350.0,49083.0,2.818
2019-02-09 00:00:00+00:00,927505.0,49083.0,4.296
2019-02-10 00:00:00+00:00,793495.0,49083.0,4.178
2019-02-11 00:00:00+00:00,790925.0,49083.125,2.198
2019-02-12 00:00:00+00:00,464461.0,49086.0,0.996
2019-02-13 00:00:00+00:00,458152.0,49086.125,2.206
2019-02-14 00:00:00+00:00,184359.0,49089.0,2.798
2019-02-15 00:00:00+00:00,216372.0,49089.0,3.462
2019-02-16 00:00:00+00:00,373375.0,49089.0,4.121
2019-02-17 00:00:00+00:00,218992.0,49089.167,4.704
2019-02-18 00:00:00+00:00,259182.0,49093.083,4.884
2019-02-19 00:00:00+00:00,578830.0,49095.0,4.484
2019-02-20 00:00:00+00:00,366915.0,49095.0,4.415
2019-02-21 00:00:00+00:00,412844.0,49095.0,5.786
2019-02-22 00:00:00+00:00,237050.0,49095.25,4.952
2019-02-23 00:00:00+00:00,211989.0,49101.0,0.99
2019-02-24 00:00:00+00:00,99880.0,49101.0,3.041
2019-02-25 00:00:00+00:00,117978.0,49101.0,5.401
2019-02-26 00:00:00+00:00,80395.0,49101.125,6.778
2019-02-27 00:00:00+00:00,201884.0,49104.167,7.261
2019-02-28 00:00:00+00:00,424526.0,49108.0,6.719
2019-03-01 00:00:00+00:00,209802.0,49108.0,5.467
2019-03-02 00:00:00+00:00,279257.0,49108.0,4.973
2019-03-03 00:00:00+00:00,845935.0,49108.25,7.757
2019-03-04 00:00:00+00:00,944428.0,49114.25,7.219
2019-03-05 00:00:00+00:00,734927.0,49120.25,4.619
2019-03-06 00:00:00+00:00,609521.0,49126.0,6.99
2019-03-07 00:00:00+00:00,865265.0,49126.208,8.039
2019-03-08 00:00:00+00:00,794143.0,49131.0,5.835
2019-03-09 00:00:00+00:00,925108.0,49131.0,6.948
2019-03-10 00:00:00+00:00,536965.0,49131.25,5.962
2019-03-11 00:00:00+00:00,637039.0,49137.125,2.549
2019-03-12 00:00:00+00:00,704672.0,49140.167,4.071
2019-03-13 00:00:00+00:00,954652.0,49144.458,4.839
2019-03-14 00:00:00+00:00,891204.0,49155.25,4.64
2019-03-15 00:00:00+00:00,917489.0,49161.0,6.964
2019-03-16 00:00:00+00:00,781855.0,49161.0,7.655
2019-03-17 00:00:00+00:00,775324.0,49161.0,6.46
2019-03-18 00:00:00+00:00,704190.0,49161.0,3.505
2019-03-19 00:00:00+00:00,197478.0,49161.208,3.372
2019-03-20 00:00:00+00:00,247775.0,49166.0,5.223
2019-03-21 00:00:00+00:00,217272.0,49166.25,7.567
2019-03-22 00:00:00+00:00,120366.0,49172.0,9.273
2019-03-23 00:00:00+00:00,189999.0,49172.25,8.179
2019-03-24 00:00:00+00:00,193375.0,49178.25,6.547
2019-03-25 00:00:00+00:00,583691.0,49184.0,4.068
2019-03-26 00:00:00+00:00,452286.0,49184.417,4.52
2019-03-27 00:00:00+00:00,244070.0,49194.0,5.811
2019-03-28 00:00:00+00:00,112574.0,49194.125,7.447
2019-03-29 00:00:00+00:00,144999.0,49197.0,8.964
2019-03-30 00:00:00+00:00,158476.0,49197.25,10.111
2019-03-31 00:00:00+00:00,268339.0,49203.0,8.118
2019-04-01 00:00:00+00:00,321033.0,49203.0,6.675
2019-04-02 00:00:00+00:00,440387.0,49203.167,9.174
2019-04-03 00:00:00+00:00,184057.0,49205.0,8.742
2019-04-04 00:00:00+00:00,159442.0,49205.5,6.624
2019-04-05 00:00:00+00:00,120302.0,49211.0,6.938
2019-04-06 00:00:00+00:00,195131.0,49211.0,10.18
2019-04-07 00:00:00+00:00,162788.0,49211.75,10.915
2019-04-08 00:00:00+00:00,224523.0,49220.333,10.449
2019-04-09 00:00:00+00:00,289901.0,49224.0,8.385
2019-04-10 00:00:00+00:00,306573.0,49224.0,6.028
2019-04-11 00:00:00+00:00,222908.0,49224.0,4.241
2019-04-12 00:00:00+00:00,198175.0,49224.5,2.907
2019-04-13 00:00:00+00:00,284338.0,49230.0,2.544
2019-04-14 00:00:00+00:00,321990.0,49230.0,3.896
2019-04-15 00:00:00+00:00,390903.0,49230.833,7.138
2019-04-16 00:00:00+00:00,427714.0,49240.583,8.847
2019-04-17 00:00:00+00:00,397092.0,49247.5,10.481
2019-04-18 00:00:00+00:00,473276.0,49253.5,11.957
2019-04-19 00:00:00+00:00,314901.0,49259.0,13.091
2019-04-20 00:00:00+00:00,173459.0,49259.0,12.928
2019-04-21 00:00:00+00:00,155975.0,49259.0,13.065
2019-04-22 00:00:00+00:00,530864.0,49259.25,13.024
2019-04-23 00:00:00+00:00,746865.0,49262.0,13.571
2019-04-24 00:00:00+00:00,507702.0,49262.5,15.285
2019-04-25 00:00:00+00:00,331059.0,49268.0,14.347
2019-04-26 00:00:00+00:00,271997.0,49268.5,11.023
2019-04-27 00:00:00+00:00,264574.0,49274.0,9.356
2019-04-28 00:00:00+00:00,111830.0,49274.333,7.772
2019-04-29 00:00:00+00:00,272055.0,49278.5,8.433
2019-04-30 00:00:00+00:00,171326.0,49284.5,10.288
2019-05-01 00:00:00+00:00,293091.0,49290.833,11.035
2019-05-02 00:00:00+00:00,461567.0,49300.0,10.416
2019-05-03 00:00:00+00:00,399749.0,49300.0,8.246
2019-05-04 00:00:00+00:00,315492.0,49300.0,4.853
2019-05-05 00:00:00+00:00,254683.0,49300.0,5.043
2019-05-06 00:00:00+00:00,334601.0,49300.0,6.072
2019-05-07 00:00:00+00:00,123719.0,49300.833,7.707
2019-05-08 00:00:00+00:00,357841.0,49310.0,9.41
2019-05-09 00:00:00+00:00,242036.0,49310.5,10.976
2019-05-10 00:00:00+00:00,210855.0,49316.0,10.592
2019-05-11 00:00:00+00:00,283707.0,49316.5,9.425
2019-05-12 00:00:00+00:00,392396.0,49322.833,8.226
2019-05-13 00:00:00+00:00,279418.0,49332.5,8.427
2019-05-14 00:00:00+00:00,247098.0,49338.25,8.101
2019-05-15 00:00:00+00:00,234941.0,49341.5,8.306
2019-05-16 00:00:00+00:00,280754.0,49347.0,8.764
2019-05-17 00:00:00+00:00,178238.0,49347.0,11.81
2019-05-18 00:00:00+00:00,148217.0,49347.0,14.411
2019-05-19 00:00:00+00:00,138904.0,49347.75,15.574
2019-05-20 00:00:00+00:00,205137.0,49356.0,14.689
2019-05-21 00:00:00+00:00,390410.0,49356.0,13.183
2019-05-22 00:00:00+00:00,388666.0,49356.333,12.329
2019-05-23 00:00:00+00:00,122623.0,49360.333,14.113
2019-05-24 00:00:00+00:00,208090.0,49364.0,15.654
2019-05-25 00:00:00+00:00,153902.0,49364.0,13.854
2019-05-26 00:00:00+00:00,405935.0,49364.0,15.169
2019-05-27 00:00:00+00:00,304433.0,49364.0,15.265
2019-05-28 00:00:00+00:00,149028.0,49364.0,12.219
2019-05-29 00:00:00+00:00,125506.0,49364.0,11.631
2019-05-30 00:00:00+00:00,388595.0,49364.25,14.507
2019-05-31 00:00:00+00:00,179213.0,49367.25,17.245
2019-06-01 00:00:00+00:00,136516.0,49370.0,19.338
2019-06-02 00:00:00+00:00,210616.0,49370.0,21.483
2019-06-03 00:00:00+00:00,197486.0,49370.0,20.7
2019-06-04 00:00:00+00:00,198393.0,49370.0,21.01
2019-06-05 00:00:00+00:00,247345.0,49370.0,22.459
2019-06-06 00:00:00+00:00,327275.0,49370.333,16.073
2019-06-07 00:00:00+00:00,289973.0,49374.0,17.085
2019-06-08 00:00:00+00:00,605201.0,49374.0,15.245
2019-06-09 00:00:00+00:00,188553.0,49374.0,16.826
2019-06-10 00:00:00+00:00,231303.0,49374.0,18.108
2019-06-11 00:00:00+00:00,143383.0,49374.333,18.027
2019-06-12 00:00:00+00:00,204670.0,49378.25,17.713
2019-06-13 00:00:00+00:00,258648.0,49381.5,17.458
2019-06-14 00:00:00+00:00,200298.0,49387.0,19.883
2019-06-15 00:00:00+00:00,335147.0,49387.0,19.694
