model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Golf,2019,29899,Semi-Auto,7246,Petrol,150,32.8,2.0
 Golf,2017,16495,Semi-Auto,30708,Diesel,125,58.9,2.0
 Golf,2016,9999,Manual,13941,Petrol,30,57.6,1.2
 Golf,2016,12495,Manual,27000,Petrol,30,53.3,1.4
 Golf,2016,13195,Manual,20408,Petrol,30,53.3,1.4
 Golf,2020,32995,Semi-Auto,2131,Petrol,145,32.8,2.0
 Golf,2018,15495,Manual,19238,Diesel,145,68.9,2.0
 Golf,2019,18995,Semi-Auto,8897,Petrol,145,47.1,1.5
 Golf,2016,13695,Semi-Auto,19292,Diesel,20,58.9,1.6
 Golf,2016,12495,Manual,27000,Petrol,30,53.3,1.4
 Golf,2016,13195,Manual,20408,Petrol,30,53.3,1.4
 Golf,2017,18495,Manual,23514,Petrol,145,47.1,2.0
 Golf,2018,16399,Manual,12826,Petrol,145,58.9,1.5
 Golf,2020,27999,Semi-Auto,750,Diesel,145,49.6,2.0
 Golf,2017,20295,Semi-Auto,6914,Petrol,160,44.1,2.0
 Golf,2019,22240,Manual,5149,Petrol,145,49.6,1.5
 Golf,2019,30999,Automatic,12271,Petrol,145,32.8,2.0
 Golf,2019,15999,Manual,10269,Diesel,145,67.3,2.0
 Golf,2017,15995,Manual,22966,Petrol,145,55.4,1.5
 Golf,2019,17495,Manual,4528,Petrol,145,47.1,1.5
 Golf,2019,24998,Semi-Auto,8766,Petrol,145,37.7,2.0
 Golf,2019,17298,Manual,6654,Petrol,145,47.1,1.5
 Golf,2019,17298,Manual,4724,Petrol,145,47.1,1.5
 Golf,2019,17995,Manual,11221,Petrol,145,47.1,1.5
 Golf,2017,12495,Manual,33455,Diesel,0,74.3,1.6
 Golf,2020,29995,Semi-Auto,1874,Petrol,150,32.8,2.0
 Golf,2019,17298,Manual,9057,Petrol,145,47.1,1.5
 Golf,2018,13698,Manual,20317,Diesel,145,57.7,1.6
 Golf,2019,19995,Manual,8557,Petrol,145,47.9,1.5
 Golf,2016,11995,Manual,40247,Petrol,30,53.3,1.4
 Golf,2015,10995,Manual,36228,Petrol,30,53.3,1.4
 Golf,2017,13995,Manual,25130,Petrol,145,54.3,1.4
 Golf,2017,16495,Semi-Auto,30708,Diesel,125,58.9,2.0
 Golf,2020,22995,Semi-Auto,407,Petrol,145,45.6,1.5
 Golf,2019,15290,Manual,14384,Diesel,150,57.7,1.6
 Golf,2018,19990,Manual,21750,Diesel,150,60.1,2.0
 Golf,2019,19495,Semi-Auto,4823,Petrol,150,45.6,1.5
 Golf,2016,12495,Semi-Auto,21997,Diesel,20,58.9,1.6
 Golf,2016,9995,Manual,56132,Diesel,0,74.3,1.6
 Golf,2016,10990,Manual,44629,Diesel,0,74.3,1.6
 Golf,2017,11490,Manual,60142,Diesel,0,74.3,1.6
 Golf,2020,19990,Semi-Auto,2232,Diesel,150,54.3,1.6
 Golf,2020,18490,Manual,3098,Diesel,150,57.7,1.6
 Golf,2015,8950,Manual,64221,Diesel,0,68.9,1.6
 Golf,2016,11250,Manual,32043,Petrol,30,53.3,1.4
 Golf,2017,14750,Manual,67978,Diesel,20,67.3,2.0
 Golf,2018,13790,Manual,17330,Diesel,150,57.7,1.6
 Golf,2017,20495,Semi-Auto,23188,Hybrid,135,166.2,1.4
 Golf,2019,19860,Semi-Auto,5437,Diesel,145,52.3,2.0
 Golf,2019,21998,Manual,10,Diesel,145,62.8,2.0
 Golf,2017,10490,Manual,43284,Diesel,0,74.3,1.6
 Golf,2019,14990,Manual,14485,Diesel,145,57.7,1.6
 Golf,2016,12298,Manual,20611,Petrol,30,53.3,1.4
 Golf,2017,22998,Semi-Auto,19526,Petrol,200,39.8,2.0
 Golf,2015,8998,Manual,48558,Petrol,30,53.3,1.4
 Golf,2016,14998,Manual,39981,Diesel,20,67.3,2.0
 Golf,2019,19498,Manual,10,Diesel,145,55.4,2.0
 Golf,2019,18998,Manual,10,Diesel,145,55.4,1.6
 Golf,2017,20495,Semi-Auto,23188,Hybrid,135,166.2,1.4
 Golf,2019,19860,Automatic,5437,Diesel,145,52.3,2.0
 Golf,2019,14998,Manual,14967,Petrol,145,49.6,1.0
 Golf,2018,18298,Semi-Auto,3592,Petrol,145,43.5,1.5
 Golf,2015,16998,Manual,41427,Petrol,200,39.8,2.0
 Golf,2016,13698,Manual,69041,Diesel,20,67.3,2.0
 Golf,2014,9498,Manual,75415,Petrol,20,58.9,1.4
 Golf,2015,15498,Manual,32454,Diesel,20,67.3,2.0
 Golf,2015,8998,Manual,63372,Diesel,0,74.3,1.6
 Golf,2015,14995,Manual,51271,Petrol,145,47.1,2.0
 Golf,2019,21995,Manual,1518,Petrol,145,45.6,1.5
 Golf,2016,10995,Manual,34258,Petrol,30,53.3,1.4
 Golf,2019,18998,Manual,10,Diesel,145,55.4,1.6
 Golf,2016,14998,Manual,54507,Diesel,20,67.3,2.0
 Golf,2016,12498,Semi-Auto,22895,Petrol,30,53.3,1.4
 Golf,2019,20998,Manual,25,Diesel,145,62.8,2.0
 Golf,2013,7498,Manual,72447,Petrol,125,53.3,1.4
 Golf,2019,19995,Manual,1000,Petrol,145,47.1,1.5
 Golf,2016,10995,Manual,34258,Petrol,30,53.3,1.4
 Golf,2019,20450,Semi-Auto,9502,Diesel,145,52.3,2.0
 Golf,2015,18498,Manual,25102,Petrol,200,39.8,2.0
 Golf,2016,12998,Semi-Auto,20484,Petrol,30,53.3,1.4
 Golf,2019,19995,Manual,1000,Petrol,145,47.1,1.5
 Golf,2019,21995,Manual,4000,Diesel,145,55.4,2.0
 Golf,2019,21995,Manual,4000,Diesel,145,55.4,2.0
 Golf,2019,20550,Semi-Auto,5308,Diesel,145,52.3,2.0
 Golf,2019,15998,Semi-Auto,14952,Petrol,145,45.6,1.0
 Golf,2016,12498,Manual,31256,Diesel,0,74.3,1.6
 Golf,2016,19298,Manual,21777,Petrol,200,39.8,2.0
 Golf,2020,21498,Semi-Auto,10,Diesel,150,53.3,2.0
 Golf,2016,14998,Manual,35349,Diesel,20,67.3,2.0
 Golf,2017,18998,Manual,15932,Petrol,145,47.1,2.0
 Golf,2017,19000,Semi-Auto,23685,Diesel,145,57.7,2.0
 Golf,2016,16998,Semi-Auto,24865,Diesel,30,62.8,2.0
 Golf,2017,14498,Semi-Auto,19294,Petrol,0,65.7,1.0
 Golf,2019,20550,Semi-Auto,5308,Diesel,145,52.3,2.0
 Golf,2019,20450,Semi-Auto,9502,Diesel,145,52.3,2.0
 Golf,2013,6998,Manual,44343,Petrol,30,57.6,1.2
 Golf,2016,12998,Manual,15589,Petrol,30,53.3,1.4
 Golf,2016,9998,Manual,21230,Diesel,0,74.3,1.6
 Golf,2014,7298,Manual,58791,Petrol,30,57.6,1.2
 Golf,2016,15495,Manual,48440,Diesel,20,67.3,2.0
 Golf,2017,18000,Semi-Auto,31734,Diesel,145,57.7,2.0
 Golf,2019,18498,Manual,7915,Petrol,145,45.6,1.5
 Golf,2020,21498,Semi-Auto,10,Diesel,150,53.3,2.0
 Golf,2019,23498,Semi-Auto,12,Diesel,145,52.3,2.0
 Golf,2014,8698,Manual,36636,Petrol,30,53.3,1.4
 Golf,2014,8698,Manual,35221,Diesel,0,88.3,1.6
 Golf,2016,15998,Manual,32205,Diesel,20,67.3,2.0
 Golf,2020,31498,Semi-Auto,10,Petrol,150,32.8,2.0
 Golf,2020,31498,Semi-Auto,10,Petrol,150,32.8,2.0
 Golf,2016,15498,Manual,10775,Petrol,20,60.1,1.4
 Golf,2016,13998,Semi-Auto,3047,Petrol,30,53.3,1.4
 Golf,2017,13600,Manual,10856,Diesel,145,61.4,1.6
 Golf,2020,21998,Manual,10,Petrol,150,47.9,1.5
 Golf,2020,21998,Manual,10,Petrol,150,47.9,1.5
 Golf,2015,16498,Manual,53377,Petrol,205,39.8,2.0
 Golf,2016,16067,Manual,19054,Diesel,20,67.3,2.0
 Golf,2017,19790,Semi-Auto,26934,Petrol,160,44.1,2.0
 Golf,2016,20998,Manual,23125,Petrol,200,39.8,2.0
 Golf,2019,18998,Manual,10,Diesel,145,55.4,1.6
 Golf,2019,20498,Manual,10,Petrol,145,47.1,1.5
 Golf,2016,14998,Manual,35106,Diesel,20,67.3,2.0
 Golf,2017,14498,Semi-Auto,10201,Petrol,30,53.3,1.4
 Golf,2017,16298,Semi-Auto,34425,Diesel,125,58.9,2.0
 Golf,2015,17998,Manual,46294,Petrol,200,39.8,2.0
 Golf,2016,15998,Semi-Auto,42880,Diesel,30,62.8,2.0
 Golf,2016,14998,Manual,42804,Diesel,20,67.3,2.0
 Golf,2016,13498,Manual,57250,Diesel,20,67.3,2.0
 Golf,2015,8498,Manual,72872,Diesel,20,68.9,2.0
 Golf,2017,20298,Semi-Auto,26785,Petrol,200,40.4,2.0
 Golf,2013,6998,Manual,60039,Diesel,0,68.9,1.6
 Golf,2016,16498,Manual,19394,Diesel,20,67.3,2.0
 Golf,2019,17998,Manual,30,Diesel,145,57.7,1.6
 Golf,2020,21498,Semi-Auto,20,Diesel,150,53.3,2.0
 Golf,2019,16998,Manual,12898,Petrol,145,47.1,1.5
 Golf,2017,13498,Manual,13916,Petrol,30,53.3,1.4
 Golf,2017,13498,Semi-Auto,23375,Petrol,30,53.3,1.4
 Golf,2015,12498,Semi-Auto,22358,Petrol,30,56.5,1.4
 Golf,2016,13998,Manual,21289,Diesel,20,68.9,2.0
 Golf,2016,13698,Manual,66217,Diesel,20,67.3,2.0
 Golf,2016,11498,Manual,21305,Diesel,0,74.3,1.6
 Golf,2016,16698,Manual,27404,Diesel,20,67.3,2.0
 Golf,2015,10298,Manual,43121,Petrol,30,53.3,1.4
 Golf,2019,19498,Manual,7729,Petrol,145,45.6,1.5
 Golf,2016,15998,Manual,34235,Diesel,20,67.3,2.0
 Golf,2013,7698,Manual,59942,Petrol,125,53.3,1.4
 Golf,2016,17998,Semi-Auto,23595,Diesel,30,62.8,2.0
 Golf,2015,14498,Manual,34667,Diesel,20,67.3,2.0
 Golf,2019,18798,Semi-Auto,8650,Diesel,145,52.3,2.0
 Golf,2019,15998,Semi-Auto,18069,Petrol,145,45.6,1.0
 Golf,2019,19998,Manual,9,Diesel,145,62.8,2.0
 Golf,2015,11998,Manual,20761,Petrol,30,53.3,1.4
 Golf,2016,11698,Manual,33169,Diesel,20,68.9,2.0
 Golf,2019,22998,Manual,16009,Petrol,150,37.2,2.0
 Golf,2019,23998,Manual,6489,Petrol,150,37.2,2.0
 Golf,2015,14798,Manual,45985,Diesel,20,67.3,2.0
 Golf,2017,12498,Manual,23849,Diesel,150,61.4,1.6
 Golf,2015,11998,Semi-Auto,18506,Petrol,30,53.3,1.4
 Golf,2017,17698,Manual,22981,Diesel,145,60.1,2.0
 Golf,2016,11298,Manual,40639,Diesel,20,68.9,2.0
 Golf,2015,14998,Manual,27609,Diesel,20,67.3,2.0
 Golf,2016,16998,Manual,21701,Diesel,20,67.3,2.0
 Golf,2016,15998,Manual,39311,Diesel,20,67.3,2.0
 Golf,2016,12498,Semi-Auto,25922,Diesel,20,58.9,1.6
 Golf,2014,9998,Manual,60665,Petrol,30,58.9,1.4
 Golf,2015,10498,Manual,37663,Petrol,30,53.3,1.4
 Golf,2016,11298,Manual,38599,Diesel,0,74.3,1.6
 Golf,2016,14498,Manual,55953,Diesel,20,67.3,2.0
 Golf,2016,16998,Semi-Auto,23648,Diesel,30,62.8,2.0
 Golf,2015,16498,Manual,45063,Petrol,200,39.8,2.0
 Golf,2015,11698,Semi-Auto,52431,Diesel,30,62.8,2.0
 Golf,2019,13698,Manual,15629,Diesel,145,57.7,1.6
 Golf,2017,13998,Manual,11151,Diesel,145,61.4,1.6
 Golf,2017,21498,Semi-Auto,25363,Petrol,145,44.8,2.0
 Golf,2019,17298,Manual,6399,Petrol,145,47.1,1.5
 Golf,2019,17498,Manual,5488,Petrol,145,47.1,1.5
 Golf,2016,13998,Manual,59710,Diesel,20,67.3,2.0
 Golf,2016,10298,Manual,57777,Diesel,0,74.3,1.6
 Golf,2019,20998,Semi-Auto,10,Diesel,145,54.3,1.6
 Golf,2015,11498,Manual,24363,Petrol,30,53.3,1.4
 Golf,2018,17896,Manual,10050,Petrol,145,45.6,1.5
 Golf,2016,10277,Manual,51970,Petrol,30,53.3,1.4
 Golf,2016,17698,Semi-Auto,23033,Diesel,30,62.8,2.0
 Golf,2015,9998,Semi-Auto,40657,Diesel,20,58.9,1.6
 Golf,2016,16998,Manual,24010,Diesel,20,67.3,2.0
 Golf,2018,12995,Manual,24601,Diesel,145,61.4,1.6
 Golf,2016,10998,Manual,32725,Diesel,0,74.3,1.6
 Golf,2017,17788,Semi-Auto,21859,Diesel,30,62.8,2.0
 Golf,2019,12498,Manual,15232,Diesel,145,57.7,1.6
 Golf,2017,12298,Manual,16921,Diesel,0,74.3,1.6
 Golf,2017,17795,Manual,27000,Diesel,145,60.1,2.0
 Golf,2017,17298,Manual,28587,Diesel,145,60.1,2.0
 Golf,2019,17298,Manual,10787,Petrol,145,47.1,1.5
 Golf,2019,17498,Manual,6589,Petrol,145,47.1,1.5
 Golf,2017,16500,Semi-Auto,18939,Petrol,20,60.1,1.4
 Golf,2016,12495,Manual,16000,Petrol,30,53.3,1.4
 Golf,2019,18798,Semi-Auto,7324,Diesel,145,52.3,2.0
 Golf,2019,15998,Semi-Auto,15001,Petrol,145,45.6,1.0
 Golf,2019,17298,Manual,6206,Petrol,145,47.1,1.5
 Golf,2013,8298,Manual,27891,Petrol,30,53.3,1.4
 Golf,2020,31498,Semi-Auto,20,Petrol,150,32.8,2.0
 Golf,2019,24995,Semi-Auto,2312,Diesel,145,49.6,2.0
 Golf,2015,8998,Manual,30788,Petrol,30,53.3,1.4
 Golf,2019,17298,Manual,8392,Petrol,145,47.1,1.5
 Golf,2019,22998,Manual,18843,Petrol,150,37.2,2.0
 Golf,2016,16298,Manual,25360,Diesel,20,67.3,2.0
 Golf,2016,18495,Manual,34930,Diesel,20,67.3,2.0
 Golf,2017,12495,Manual,20000,Petrol,30,53.3,1.4
 Golf,2016,12495,Manual,24943,Petrol,30,53.3,1.4
 Golf,2016,10295,Manual,40546,Diesel,0,74.3,1.6
 Golf,2014,11498,Manual,73009,Diesel,20,67.3,2.0
 Golf,2018,19495,Manual,15396,Diesel,145,60.1,2.0
 Golf,2019,16795,Semi-Auto,10173,Diesel,145,52.3,1.6
 Golf,2016,10995,Manual,26327,Diesel,0,74.3,1.6
 Golf,2015,16998,Manual,43417,Petrol,200,39.8,2.0
 Golf,2015,9998,Manual,46026,Petrol,30,53.3,1.4
 Golf,2015,11198,Semi-Auto,33843,Petrol,30,53.3,1.4
 Golf,2016,15298,Semi-Auto,18099,Petrol,20,60.1,1.4
 Golf,2017,13898,Semi-Auto,19633,Petrol,30,53.3,1.4
 Golf,2015,16995,Manual,51244,Petrol,205,39.8,2.0
 Golf,2014,15998,Manual,41201,Petrol,200,39.8,2.0
 Golf,2016,12998,Manual,16793,Petrol,30,53.3,1.4
 Golf,2013,6998,Manual,68931,Diesel,0,68.9,1.6
 Golf,2017,11698,Manual,20618,Diesel,145,61.4,1.6
 Golf,2019,22798,Semi-Auto,14,Diesel,145,53.3,2.0
 Golf,2017,14498,Semi-Auto,8189,Diesel,20,68.9,1.4
 Golf,2015,10998,Semi-Auto,30552,Petrol,30,56.5,1.4
 Golf,2015,10298,Manual,35381,Petrol,30,53.3,1.4
 Golf,2013,6498,Manual,81025,Diesel,0,68.9,1.6
 Golf,2016,15498,Manual,22487,Diesel,20,67.3,2.0
 Golf,2015,8520,Manual,33785,Diesel,0,74.3,1.6
 Golf,2015,18440,Manual,16794,Petrol,200,39.8,2.0
 Golf,2017,16498,Manual,26175,Petrol,145,47.1,2.0
 Golf,2015,9698,Manual,49476,Petrol,30,53.3,1.4
 Golf,2020,31498,Semi-Auto,50,Petrol,150,32.8,2.0
 Golf,2020,21498,Semi-Auto,50,Diesel,150,53.3,2.0
 Golf,2020,30498,Semi-Auto,50,Petrol,150,32.8,2.0
 Golf,2020,21998,Manual,50,Petrol,150,47.9,1.5
 Golf,2020,21498,Semi-Auto,50,Diesel,150,53.3,2.0
 Golf,2019,23995,Manual,3000,Petrol,145,37.7,2.0
 Golf,2015,12990,Manual,74166,Diesel,20,67.3,2.0
 Golf,2016,16647,Manual,14027,Petrol,145,47.1,2.0
 Golf,2013,7380,Manual,34750,Petrol,30,57.6,1.2
 Golf,2019,24995,Manual,1903,Petrol,145,37.7,2.0
 Golf,2017,17498,Semi-Auto,23828,Diesel,30,62.8,2.0
 Golf,2019,19998,Manual,15,Diesel,145,62.8,2.0
 Golf,2016,11998,Manual,28982,Diesel,0,74.3,1.6
 Golf,2015,10298,Manual,39726,Petrol,30,53.3,1.4
 Golf,2020,29995,Semi-Auto,3569,Petrol,145,32.8,2.0
 Golf,2019,23995,Semi-Auto,12332,Diesel,145,49.6,2.0
 Golf,2020,21498,Semi-Auto,10,Diesel,150,53.3,2.0
 Golf,2019,17898,Manual,1,Diesel,145,57.7,1.6
 Golf,2016,12398,Manual,20735,Petrol,30,53.3,1.4
 Golf,2018,23495,Semi-Auto,12200,Petrol,145,37.7,2.0
 Golf,2016,10995,Manual,37950,Petrol,30,53.3,1.4
 Golf,2019,25995,Semi-Auto,10000,Diesel,145,49.6,2.0
 Golf,2016,16995,Manual,22774,Petrol,145,47.1,2.0
 Golf,2015,11498,Manual,18591,Petrol,30,53.3,1.4
 Golf,2015,13998,Manual,44225,Diesel,20,67.3,2.0
 Golf,2016,13998,Semi-Auto,13250,Petrol,30,53.3,1.4
 Golf,2016,11798,Semi-Auto,39126,Petrol,0,65.7,1.0
 Golf,2019,19998,Manual,15,Diesel,145,57.7,1.6
 Golf,2016,10998,Manual,39995,Petrol,30,53.3,1.4
 Golf,2020,21498,Semi-Auto,10,Diesel,150,53.3,2.0
 Golf,2017,18998,Manual,16015,Diesel,20,67.3,2.0
 Golf,2016,12498,Manual,13911,Petrol,30,53.3,1.4
 Golf,2017,15498,Manual,23926,Diesel,20,68.9,2.0
 Golf,2017,11498,Manual,30062,Diesel,0,74.3,1.6
 Golf,2019,20998,Semi-Auto,10,Diesel,145,54.3,1.6
 Golf,2019,20998,Semi-Auto,10,Diesel,145,54.3,1.6
 Golf,2017,17998,Manual,20481,Diesel,20,67.3,2.0
 Golf,2020,21498,Semi-Auto,10,Diesel,150,53.3,2.0
 Golf,2020,30498,Semi-Auto,10,Petrol,150,32.8,2.0
 Golf,2020,30498,Semi-Auto,10,Petrol,150,32.8,2.0
 Golf,2017,13298,Manual,10191,Petrol,30,53.3,1.4
 Golf,2017,13998,Manual,34457,Petrol,20,60.1,1.4
 Golf,2016,12998,Manual,11330,Petrol,30,53.3,1.4
 Golf,2016,10998,Manual,32240,Diesel,0,74.3,1.6
 Golf,2016,14677,Manual,42146,Diesel,20,67.3,2.0
 Golf,2016,15887,Manual,25357,Diesel,20,67.3,2.0
 Golf,2016,9998,Manual,57395,Diesel,0,74.3,1.6
 Golf,2014,8198,Manual,42339,Diesel,0,68.9,1.6
 Golf,2019,19450,Semi-Auto,3700,Diesel,145,52.3,2.0
 Golf,2016,13295,Manual,32700,Diesel,20,68.9,2.0
 Golf,2019,18950,Semi-Auto,4392,Diesel,150,52.3,2.0
 Golf,2015,11998,Manual,67125,Diesel,20,67.3,2.0
 Golf,2019,17298,Manual,6841,Petrol,145,47.1,1.5
 Golf,2016,18498,Semi-Auto,14731,Petrol,160,44.1,2.0
 Golf,2019,17298,Manual,5784,Petrol,145,47.1,1.5
 Golf,2019,20398,Manual,10,Diesel,145,57.7,1.6
 Golf,2019,19450,Semi-Auto,3935,Diesel,150,52.3,2.0
 Golf,2019,19450,Semi-Auto,5853,Diesel,150,52.3,2.0
 Golf,2019,19950,Semi-Auto,7384,Diesel,150,52.3,2.0
 Golf,2019,15450,Manual,4075,Diesel,150,57.7,1.6
 Golf,2019,14950,Manual,13775,Diesel,150,57.7,1.6
 Golf,2019,14950,Manual,10904,Diesel,150,57.7,1.6
 Golf,2017,14698,Manual,54457,Diesel,20,67.3,2.0
 Golf,2016,15450,Manual,17000,Petrol,20,60.1,1.4
 Golf,2016,18998,Manual,12000,Petrol,150,47.1,2.0
 Golf,2019,20498,Semi-Auto,5193,Petrol,145,43.5,1.5
 Golf,2019,18698,Semi-Auto,7865,Petrol,145,43.5,1.5
 Golf,2018,11998,Manual,25215,Diesel,145,61.4,1.6
 Golf,2015,9498,Semi-Auto,77892,Petrol,30,56.5,1.4
 Golf,2016,17495,Manual,19100,Petrol,145,47.1,2.0
 Golf,2018,18450,Manual,31000,Diesel,145,60.1,2.0
 Golf,2018,19450,Manual,22000,Diesel,145,60.1,2.0
 Golf,2019,20950,Manual,6000,Diesel,145,62.8,2.0
 Golf,2016,10698,Manual,51841,Petrol,30,53.3,1.4
 Golf,2019,11950,Manual,9461,Petrol,150,49.6,1.0
 Golf,2019,19450,Semi-Auto,4471,Diesel,150,52.3,2.0
 Golf,2019,19950,Semi-Auto,3500,Diesel,145,52.3,2.0
 Golf,2019,14950,Manual,11600,Diesel,145,57.7,1.6
 Golf,2019,18950,Semi-Auto,5900,Diesel,145,52.3,2.0
 Golf,2019,19450,Semi-Auto,4600,Diesel,145,52.3,2.0
 Golf,2017,16495,Manual,51100,Diesel,20,67.3,2.0
 Golf,2016,16898,Manual,24180,Diesel,20,67.3,2.0
 Golf,2016,16998,Manual,22474,Diesel,20,67.3,2.0
 Golf,2017,14698,Semi-Auto,18605,Petrol,30,58.9,1.4
 Golf,2017,23500,Semi-Auto,7526,Petrol,145,39.8,2.0
 Golf,2019,17300,Manual,5487,Petrol,145,45.6,1.5
 Golf,2016,12489,Manual,30421,Petrol,30,53.3,1.4
 Golf,2017,14789,Manual,14811,Diesel,145,67.3,2.0
 Golf,2019,19989,Semi-Auto,16068,Diesel,150,64.2,2.0
 Golf,2019,18898,Manual,8,Petrol,150,47.1,1.5
 Golf,2016,12789,Manual,20146,Petrol,30,53.3,1.4
 Golf,2016,11989,Manual,27821,Diesel,0,74.3,1.6
 Golf,2019,15989,Manual,12627,Petrol,145,46.3,1.5
 Golf,2017,13295,Manual,16900,Petrol,145,58.9,1.0
 Golf,2016,15750,Manual,46649,Diesel,20,67.3,2.0
 Golf,2018,11950,Manual,31900,Petrol,145,55.4,1.4
 Golf,2019,12750,Manual,15000,Petrol,145,49.6,1.0
 Golf,2019,14950,Manual,10600,Diesel,145,57.7,1.6
 Golf,2019,13250,Manual,13500,Diesel,145,57.7,1.6
 Golf,2015,9450,Manual,55500,Diesel,0,68.9,1.6
 Golf,2014,8489,Manual,36305,Petrol,30,53.3,1.4
 Golf,2016,12489,Manual,24365,Petrol,30,53.3,1.4
 Golf,2019,27489,Semi-Auto,10283,Petrol,145,32.8,2.0
 Golf,2014,13989,Manual,45995,Diesel,20,67.3,2.0
 Golf,2020,21489,Semi-Auto,6800,Petrol,145,47.1,1.5
 Golf,2014,9489,Manual,22341,Petrol,125,53.3,1.4
 Golf,2017,11989,Manual,39841,Petrol,30,53.3,1.4
 Golf,2017,19989,Manual,12890,Diesel,20,68.9,2.0
 Golf,2014,14989,Manual,34329,Diesel,20,67.3,2.0
 Golf,2019,22489,Manual,8644,Diesel,145,57.7,1.6
 Golf,2019,26989,Semi-Auto,8179,Diesel,145,49.6,2.0
 Golf,2017,16989,Manual,41364,Diesel,145,60.1,2.0
 Golf,2019,21989,Automatic,5531,Diesel,145,52.3,2.0
 Golf,2016,11489,Manual,40744,Diesel,0,74.3,1.6
 Golf,2019,21389,Semi-Auto,7800,Diesel,145,53.3,2.0
 Golf,2016,11989,Manual,35590,Petrol,30,53.3,1.4
 Golf,2016,12989,Manual,18706,Petrol,30,53.3,1.4
 Golf,2016,13489,Manual,12685,Petrol,30,53.3,1.4
 Golf,2015,12989,Manual,27430,Petrol,30,58.9,1.4
 Golf,2019,24989,Automatic,5613,Petrol,145,37.7,2.0
 Golf,2016,14989,Manual,45701,Diesel,20,67.3,2.0
 Golf,2015,11989,Manual,16600,Petrol,30,53.3,1.4
 Golf,2016,11495,Manual,33918,Petrol,30,53.3,1.4
 Golf,2013,7495,Manual,54282,Petrol,125,53.3,1.4
 Golf,2017,13489,Manual,20114,Petrol,30,53.3,1.4
 Golf,2016,13689,Manual,12130,Petrol,30,53.3,1.4
 Golf,2016,12989,Manual,24876,Petrol,30,53.3,1.4
 Golf,2016,12989,Manual,15915,Petrol,30,53.3,1.4
 Golf,2015,10580,Semi-Auto,33492,Petrol,30,56.5,1.4
 Golf,2017,25489,Semi-Auto,17285,Petrol,145,39.8,2.0
 Golf,2016,13489,Manual,19768,Diesel,0,74.3,1.6
 Golf,2016,14989,Manual,47856,Diesel,20,67.3,2.0
 Golf,2017,11989,Semi-Auto,22495,Petrol,145,55.4,1.4
 Golf,2016,11689,Semi-Auto,44231,Diesel,20,58.9,1.6
 Golf,2019,17489,Semi-Auto,13314,Petrol,145,45.6,1.0
 Golf,2016,11489,Manual,31643,Diesel,0,74.3,1.6
 Golf,2015,10700,Manual,17799,Petrol,145,47.9,1.2
 Golf,2016,8800,Manual,68209,Diesel,0,74.3,1.6
 Golf,2019,28289,Semi-Auto,8421,Petrol,145,32.8,2.0
 Golf,2013,12795,Semi-Auto,65657,Petrol,160,44.1,2.0
 Golf,2018,27989,Semi-Auto,12648,Petrol,145,39.8,2.0
 Golf,2016,16489,Semi-Auto,37474,Diesel,30,62.8,2.0
 Golf,2018,24989,Semi-Auto,21992,Petrol,145,39.8,2.0
 Golf,2019,28689,Semi-Auto,8421,Petrol,145,32.8,2.0
 Golf,2018,20289,Manual,20035,Diesel,145,60.1,2.0
 Golf,2017,10698,Manual,36002,Diesel,150,61.4,1.6
 Golf,2019,12298,Manual,12607,Petrol,150,49.6,1.0
 Golf,2014,16000,Semi-Auto,31935,Petrol,160,44.1,2.0
 Golf,2016,10989,Manual,30697,Diesel,0,74.3,1.6
 Golf,2015,12689,Manual,14487,Petrol,30,53.3,1.4
 Golf,2016,11495,Semi-Auto,25342,Diesel,20,58.9,1.6
 Golf,2019,25989,Semi-Auto,7445,Petrol,145,37.7,2.0
 Golf,2017,24989,Semi-Auto,17285,Petrol,145,39.8,2.0
 Golf,2016,14989,Manual,47856,Diesel,20,67.3,2.0
 Golf,2019,24989,Automatic,5613,Petrol,145,37.7,2.0
 Golf,2016,14689,Manual,45701,Diesel,20,67.3,2.0
 Golf,2016,16989,Semi-Auto,31811,Diesel,125,58.9,2.0
 Golf,2017,19489,Manual,34371,Petrol,145,44.1,2.0
 Golf,2015,10698,Manual,35315,Petrol,30,53.3,1.4
 Golf,2016,10795,Manual,57594,Diesel,20,68.9,2.0
 Golf,2017,14295,Manual,16662,Diesel,150,61.4,1.6
 Golf,2019,19998,Manual,10,Petrol,145,45.6,1.5
 Golf,2014,8998,Manual,49966,Petrol,125,53.3,1.4
 Golf,2019,19498,Manual,10,Diesel,145,55.4,2.0
 Golf,2019,25495,Manual,4849,Petrol,145,37.2,2.0
 Golf,2016,15698,Manual,36388,Diesel,20,67.3,2.0
 Golf,2016,14498,Manual,47801,Diesel,20,67.3,2.0
 Golf,2015,8498,Manual,62015,Diesel,0,74.3,1.6
 Golf,2019,14998,Manual,17464,Petrol,145,49.6,1.0
 Golf,2014,8795,Manual,76266,Petrol,30,53.3,1.4
 Golf,2016,11227,Manual,36676,Diesel,0,74.3,1.6
 Golf,2019,19998,Manual,10,Diesel,145,57.7,1.6
 Golf,2019,20998,Semi-Auto,10,Diesel,145,54.3,1.6
 Golf,2019,19798,Manual,10,Diesel,145,62.8,2.0
 Golf,2017,10700,Manual,39678,Diesel,145,61.4,1.6
 Golf,2015,8480,Manual,42810,Diesel,0,68.9,1.6
